workerid,condition,age,news,intro,state,gender,prefer,citizen,english,education,residence,political_aff,age_bin,Submission id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,U.s. political affiliation,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,batch
3906,cloze-event,44,Weekly,NA,CA,Female,Donald Trump,Yes,Yes,Professional degree,Yes,Republican,35-44,672e60e68e7ccdcc352fb00c,APPROVED,Not Applicable,2024-11-08T19:05:19Z,2024-11-08T19:09:47Z,2024-11-08T23:33:44Z,2024-11-08T19:09:48Z,268,COHS0MZY,466,English,Republican,44,Female,White,United States,United States,United States,English,No,Full-Time,post
3877,spr-event,25,Daily,NA,MA,Male,Kamala Harris,Yes,Yes,4-year college degree,Yes,Independent,25-34,672e60421852966450d2c722,APPROVED,Not Applicable,2024-11-08T19:02:30Z,2024-11-08T19:03:39Z,2024-11-08T23:31:22Z,2024-11-08T19:03:40Z,70,COHS0MZY,362,"Chinese, English",Independent,25,Male,Asian,United States,United States,United States,English,No,Part-Time,post
4246,event-maze,44,Daily,NA,TX,Male,Kamala Harris,Yes,Yes,Some college,Yes,Independent,35-44,672e6882f968f491b9355f3f,APPROVED,Not Applicable,2024-11-08T19:37:46Z,2024-11-08T19:40:33Z,2024-11-08T23:38:14Z,2024-11-08T19:41:22Z,167,COHS0MZY,884,English,Independent,44,Male,White,United States,United States,United States,English,No,Full-Time,post
4106,spr-event,49,Daily,NA,MO,Female,Donald Trump,Yes,Yes,Some college,Yes,Independent,45-54,672e64e995cbc0de74525d2d,APPROVED,Not Applicable,2024-11-08T19:22:24Z,2024-11-08T19:24:40Z,2024-11-08T23:40:49Z,2024-11-08T19:26:36Z,137,COHS0MZY,1527,English,Independent,49,Female,White,United States,United States,United States,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)",post
4636,spr-event,24,Never,NA,NC,Male,I'd rather not say,Yes,Yes,Some college,Yes,Independent,18-24,672e8e0f591862cfa1882fdb,APPROVED,Not Applicable,2024-11-08T22:17:58Z,2024-11-08T22:19:38Z,2024-11-08T23:36:39Z,2024-11-08T22:20:35Z,101,COHS0MZY,6,English,Independent,24,Male,Mixed,United States,United States,United States,English,Yes,Part-Time,post
4538,cloze-event,65,Daily,NA,HI,Female,Donald Trump,Yes,No,Some college,Yes,Independent,≥65,672e7934019cdc4a5c9781d9,APPROVED,Not Applicable,2024-11-08T20:48:59Z,2024-11-08T20:52:35Z,2024-11-08T23:39:13Z,2024-11-08T20:52:36Z,216,COHS0MZY,3441,"Japanese, Spanish, English",Independent,65,Female,White,Chile,United States,United States,DATA_EXPIRED,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",post
3307,event-spr,43,Daily,NA,AZ,Female,Kamala Harris,Yes,Yes,4-year college degree,Yes,Democrat,35-44,672e510574dacda67046de54,APPROVED,Not Applicable,2024-11-08T17:57:32Z,2024-11-08T17:59:57Z,2024-11-08T23:35:43Z,2024-11-08T17:59:58Z,146,COHS0MZY,2200,English,Democrat,43,Female,White,United States,United States,United States,English,No,Part-Time,post
4424,cloze-event,49,Daily,NA,VI,Male,Donald Trump,Yes,Yes,4-year college degree,Yes,Republican,45-54,672e6eb50ab97fb428a93151,APPROVED,Not Applicable,2024-11-08T20:04:16Z,2024-11-08T20:10:20Z,2024-11-08T23:36:09Z,2024-11-08T20:10:22Z,364,COHS0MZY,175,English,Republican,49,Male,White,United States,United States,United States,English,No,Full-Time,post
4757,maze-event,56,Daily,NA,PA,Male,Kamala Harris,Yes,Yes,High school graduate,Yes,Democrat,55-64,672ec488e371823f3055235d,APPROVED,Not Applicable,2024-11-09T02:10:23Z,2024-11-09T02:13:11Z,2024-11-09T03:09:21Z,2024-11-09T02:13:12Z,168,COHS0MZY,177,English,Democrat,56,Male,White,United States,United States,United States,English,No,Other,post
3932,event-cloze,37,Daily,NA,NY,Male,Donald Trump,Yes,Yes,Some college,Yes,Independent,35-44,672e616c192296d8d75faaca,APPROVED,Not Applicable,2024-11-08T19:07:45Z,2024-11-08T19:09:35Z,2024-11-08T23:38:00Z,2024-11-08T19:09:35Z,110,COHS0MZY,1591,English,Independent,37,Male,White,United States,United States,United States,English,No,Full-Time,post
4849,spr-event,57,Weekly,NA,PA,Female,Donald Trump,Yes,Yes,4-year college degree,Yes,Republican,55-64,672f6b26f6c9dec581657c5b,APPROVED,Not Applicable,2024-11-09T14:01:18Z,2024-11-09T14:16:16Z,2024-11-09T15:44:07Z,2024-11-09T14:16:28Z,898,COHS0MZY,531,English,Republican,57,Female,Black,United States,United States,United States,English,No,Full-Time,post
3352,spr-event,60,Daily,NA,PA,Female,Kamala Harris,Yes,Yes,4-year college degree,Yes,Democrat,55-64,672e53d2787cff9266552304,APPROVED,Not Applicable,2024-11-08T18:09:27Z,2024-11-08T18:11:45Z,2024-11-08T23:39:24Z,2024-11-08T18:11:51Z,139,COHS0MZY,4695,English,Democrat,60,Female,White,United States,United States,United States,English,No,Full-Time,post
3623,event-cloze,47,Weekly,NA,OH,Male,Donald Trump,Yes,Yes,4-year college degree,Yes,Republican,45-54,672e5b92afe1514ce7b9f612,APPROVED,Not Applicable,2024-11-08T18:42:46Z,2024-11-08T18:45:05Z,2024-11-08T23:35:55Z,2024-11-08T18:45:17Z,140,COHS0MZY,8203,English,Republican,47,Male,White,United States,United States,United States,English,No,Full-Time,post
4897,event-maze,76,Daily,NA,NC,Male,Donald Trump,Yes,Yes,4-year college degree,Yes,Independent,≥65,672fd45ac97a11492a46f3f2,APPROVED,Not Applicable,2024-11-09T21:30:11Z,2024-11-09T21:34:54Z,2024-11-11T15:55:40Z,2024-11-09T21:39:10Z,283,COHS0MZY,780,English,Independent,76,Male,White,United States,United States,United States,English,No,Other,post
3612,cloze-event,19,Less than monthly,NA,VA,Male,I don't care,Yes,Yes,Some college,Yes,Independent,18-24,672e5b793a978a4daf7991ee,APPROVED,Not Applicable,2024-11-08T18:42:07Z,2024-11-08T18:43:33Z,2024-11-08T23:36:28Z,2024-11-08T18:43:36Z,87,COHS0MZY,239,"English, Spanish",Independent,19,Male,Mixed,United States,United States,United States,English,Yes,Part-Time,post
4206,cloze-event,41,Daily,NA,NJ,Male,Kamala Harris,Yes,Yes,Doctorate,Yes,Democrat,35-44,672e673a24275dd25377f2ff,APPROVED,Not Applicable,2024-11-08T19:32:19Z,2024-11-08T19:35:41Z,2024-11-08T23:38:13Z,2024-11-08T19:35:42Z,202,COHS0MZY,317,English,Independent,38,Male,Black,South Africa,United States,United States,English,No,Part-Time,post
3609,maze-event,60,Daily,NA,CA,Male,Donald Trump,Yes,Yes,Some college,Yes,Republican,55-64,672e5af423628bbaadfb1ce2,APPROVED,Not Applicable,2024-11-08T18:41:58Z,2024-11-08T18:55:41Z,2024-11-08T23:38:44Z,2024-11-08T18:55:44Z,823,COHS0MZY,437,English,Republican,60,Male,White,United States,United States,United States,English,No,Full-Time,post
4487,spr-event,71,Daily,NA,CA,Female,Donald Trump,Yes,Yes,2-year college degree,Yes,Republican,≥65,672e7353e7a87c2bab807943,APPROVED,Not Applicable,2024-11-08T20:23:58Z,2024-11-08T20:26:52Z,2024-11-08T23:37:13Z,2024-11-08T20:29:19Z,174,COHS0MZY,270,English,Republican,71,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",post
3997,maze-event,56,Daily,NA,AR,Female,Donald Trump,Yes,Yes,2-year college degree,Yes,Republican,55-64,672e62a29b08068df921c130,APPROVED,Not Applicable,2024-11-08T19:12:51Z,2024-11-08T19:16:05Z,2024-11-08T23:37:07Z,2024-11-08T19:17:20Z,195,COHS0MZY,577,English,Republican,56,Female,White,United States,United States,United States,English,No,DATA_EXPIRED,post
4370,spr-event,32,Daily,NA,OH,Male,Kamala Harris,Yes,Yes,Less than high school,Yes,Independent,25-34,672e6c50257bc732e78eddfd,APPROVED,Not Applicable,2024-11-08T19:54:24Z,2024-11-08T19:57:11Z,2024-11-08T23:31:52Z,2024-11-08T19:57:12Z,167,COHS0MZY,141,English,Independent,32,Male,White,United States,United States,United States,English,No,Other,post
4431,spr-event,22,Weekly,NA,WV,Female,Donald Trump,Yes,Yes,High school graduate,Yes,Republican,18-24,672e6f48d22d38ab70b4760b,APPROVED,Not Applicable,2024-11-08T20:06:37Z,2024-11-08T20:08:38Z,2024-11-08T23:32:26Z,2024-11-08T20:08:40Z,122,COHS0MZY,357,English,Republican,22,Female,White,United States,United States,United States,English,No,Part-Time,post
3899,maze-event,23,Daily,NA,FL,Male,Donald Trump,Yes,Yes,Some college,Yes,Independent,18-24,672e60cf5647df8ab142b9ed,APPROVED,Not Applicable,2024-11-08T19:04:50Z,2024-11-08T19:07:03Z,2024-11-08T23:36:43Z,2024-11-08T19:07:20Z,134,COHS0MZY,150,English,Independent,23,Female,White,United States,United States,United States,English,Yes,Part-Time,post
3492,spr-event,45,Daily,NA,OH,Female,I'd rather not say,Yes,Yes,Some college,Yes,Independent,45-54,672e59178e7ccdcc352fad97,APPROVED,Not Applicable,2024-11-08T18:31:55Z,2024-11-08T18:34:26Z,2024-11-08T23:40:35Z,2024-11-08T18:35:24Z,151,COHS0MZY,431,English,Independent,45,Female,Mixed,United States,United States,United States,English,No,DATA_EXPIRED,post
3651,spr-event,24,Daily,NA,FL,Female,Kamala Harris,Yes,Yes,Some college,Yes,Democrat,18-24,672e5c110ee3325d2d698b53,APPROVED,Not Applicable,2024-11-08T18:44:38Z,2024-11-08T18:46:24Z,2024-11-08T23:36:43Z,2024-11-08T18:49:00Z,106,COHS0MZY,56,English,Independent,24,Female,Mixed,United States,United States,United States,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)",post
4560,maze-event,65,Daily,NA,FL,Female,Donald Trump,Yes,Yes,Some college,Yes,Independent,≥65,672e7f3fcf194da78a043ef8,APPROVED,Not Applicable,2024-11-08T21:14:45Z,2024-11-08T21:18:02Z,2024-11-08T23:39:15Z,2024-11-08T21:18:03Z,198,COHS0MZY,85,English,Independent,65,Female,White,United States,United States,United States,English,No,Part-Time,post
3817,event-cloze,27,Daily,NA,GA,Female,Donald Trump,Yes,Yes,Less than high school,Yes,Republican,25-34,672e5ec78a9179d5d59aa270,APPROVED,Not Applicable,2024-11-08T18:56:13Z,2024-11-08T18:59:18Z,2024-11-08T23:32:52Z,2024-11-08T18:59:24Z,186,COHS0MZY,481,English,Republican,27,Female,White,United States,United States,United States,English,No,Other,post
4718,spr-event,22,Daily,NA,SD,Male,Donald Trump,Yes,Yes,High school graduate,Yes,Independent,18-24,672eac059ab3effbf4af4808,APPROVED,Not Applicable,2024-11-09T00:28:24Z,2024-11-09T00:30:16Z,2024-11-09T03:09:41Z,2024-11-09T00:30:30Z,112,COHS0MZY,84,English,Independent,22,Male,White,United States,United States,United States,English,No,Full-Time,post
4551,spr-event,24,Daily,NA,GA,Male,Kamala Harris,Yes,Yes,4-year college degree,Yes,Independent,18-24,672e7c0be2677716cd7b1b17,APPROVED,Not Applicable,2024-11-08T21:01:40Z,2024-11-08T21:02:53Z,2024-11-08T23:36:36Z,2024-11-08T21:02:54Z,73,COHS0MZY,810,"English, Farsi",Independent,24,Male,White,Canada,United States,United States,English,Yes,Full-Time,post
3415,event-cloze,55,Daily,NA,VA,Male,Kamala Harris,Yes,Yes,4-year college degree,Yes,Independent,55-64,672e56807b0d9a38964039a2,APPROVED,Not Applicable,2024-11-08T18:20:54Z,2024-11-08T18:22:42Z,2024-11-08T23:31:57Z,2024-11-08T18:24:38Z,108,COHS0MZY,2583,English,Independent,55,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time,post
3337,cloze-event,47,Weekly,NA,OR,Female,Kamala Harris,Yes,Yes,4-year college degree,Yes,Independent,45-54,672e532ec9917c87159ec7f0,APPROVED,Not Applicable,2024-11-08T18:06:45Z,2024-11-08T18:09:17Z,2024-11-08T23:40:33Z,2024-11-08T18:09:19Z,152,COHS0MZY,567,English,Independent,47,Female,Other,United States,United States,United States,English,No,Due to start a new job within the next month,post
4382,event-spr,21,Daily,NA,NV,Female,Kamala Harris,Yes,Yes,Some college,Yes,Independent,18-24,672e6ce272528201b4277d52,APPROVED,Not Applicable,2024-11-08T19:56:22Z,2024-11-08T19:58:03Z,2024-11-08T23:36:46Z,2024-11-08T19:58:05Z,101,COHS0MZY,923,English,Independent,21,Female,Other,United States,United States,United States,English,Yes,DATA_EXPIRED,post
3896,event-cloze,45,Daily,NA,TN,Female,Kamala Harris,Yes,Yes,Professional degree,Yes,Democrat,45-54,672e608bcab2f0f05ee91c67,APPROVED,Not Applicable,2024-11-08T19:03:55Z,2024-11-08T19:06:18Z,2024-11-08T23:35:07Z,2024-11-08T19:06:23Z,143,COHS0MZY,275,"English, Italian",Democrat,45,Female,White,United States,United States,United States,English,No,Part-Time,post
3779,event-cloze,42,Daily,NA,AZ,Male,Donald Trump,Yes,Yes,4-year college degree,Yes,Republican,35-44,672e5e1b1730efc4cb61263b,APPROVED,Not Applicable,2024-11-08T18:53:22Z,2024-11-08T18:58:22Z,2024-11-08T23:33:19Z,2024-11-08T18:58:47Z,300,COHS0MZY,4822,English,Republican,42,Male,Other,United States,United States,United States,English,Yes,Full-Time,post
4146,spr-event,74,Daily,NA,OR,Male,Kamala Harris,Yes,Yes,4-year college degree,Yes,Independent,≥65,672e65e6a18afdba10f1bde2,APPROVED,Not Applicable,2024-11-08T19:26:40Z,2024-11-08T19:30:06Z,2024-11-08T23:32:01Z,2024-11-08T19:30:07Z,206,COHS0MZY,3453,English,Independent,74,Male,White,United States,United States,United States,English,No,Part-Time,post
4609,maze-event,74,Weekly,NA,WA,Female,Kamala Harris,Yes,Yes,Professional degree,Yes,Republican,≥65,672e882f430ae6d0a586bc6b,APPROVED,Not Applicable,2024-11-08T21:53:55Z,2024-11-08T21:57:04Z,2024-11-08T23:37:17Z,2024-11-08T21:59:33Z,190,COHS0MZY,2680,English,Republican,74,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",post
4254,event-maze,51,Daily,NA,FL,Male,Kamala Harris,Yes,Yes,2-year college degree,Yes,Republican,45-54,672e68bd8e7ccdcc352fb1af,APPROVED,Not Applicable,2024-11-08T19:38:43Z,2024-11-08T19:41:19Z,2024-11-08T23:36:07Z,2024-11-08T19:41:28Z,157,COHS0MZY,1225,English,Republican,51,Male,White,United States,United States,United States,English,No,Full-Time,post
3569,cloze-event,58,Daily,NA,IL,Female,Kamala Harris,Yes,Yes,4-year college degree,Yes,Democrat,55-64,672e5aa2cfa19b92aed49c2e,APPROVED,Not Applicable,2024-11-08T18:38:52Z,2024-11-08T18:40:45Z,2024-11-08T23:38:57Z,2024-11-08T18:40:46Z,114,COHS0MZY,648,English,Independent,58,Female,White,United States,United States,United States,English,No,DATA_EXPIRED,post
3321,maze-event,32,Daily,NA,AZ,Female,Donald Trump,Yes,Yes,High school graduate,Yes,Republican,25-34,672e52377c7c2789fc4bdc28,APPROVED,Not Applicable,2024-11-08T18:02:40Z,2024-11-08T18:11:57Z,2024-11-08T23:32:40Z,2024-11-08T18:12:05Z,557,COHS0MZY,46,English,Republican,32,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",post
4324,spr-event,68,Daily,NA,FL,Female,Donald Trump,Yes,No,4-year college degree,Yes,Independent,≥65,672e6abee940292594d3f160,APPROVED,Not Applicable,2024-11-08T19:47:25Z,2024-11-08T19:51:47Z,2024-11-08T23:39:09Z,2024-11-08T19:52:39Z,263,COHS0MZY,116,"English, Spanish",Independent,68,Female,Other,Peru,United States,United States,Spanish,Yes,Part-Time,post
3797,event-cloze,31,Daily,NA,CT,Female,Kamala Harris,Yes,Yes,4-year college degree,Yes,Democrat,25-34,672e5e586eb7c0322da58221,APPROVED,Not Applicable,2024-11-08T18:54:31Z,2024-11-08T18:56:16Z,2024-11-08T23:35:30Z,2024-11-08T18:56:38Z,106,COHS0MZY,5097,English,Democrat,31,Female,White,United States,United States,United States,English,No,Full-Time,post
4469,spr-event,28,Daily,NA,AL,Female,Kamala Harris,Yes,Yes,4-year college degree,Yes,Independent,25-34,672e71d846871181b76e771b,APPROVED,Not Applicable,2024-11-08T20:17:34Z,2024-11-08T20:20:02Z,2024-11-08T23:37:43Z,2024-11-08T20:20:03Z,148,COHS0MZY,2964,"Spanish, English",Independent,28,Female,White,United States,United States,United States,English,No,Other,post
4550,spr-event,72,Daily,NA,CA,Female,Donald Trump,Yes,Yes,Professional degree,Yes,Republican,≥65,672e7c296335b4afe364193e,APPROVED,Not Applicable,2024-11-08T21:01:35Z,2024-11-08T21:03:26Z,2024-11-08T23:37:14Z,2024-11-08T21:03:29Z,112,COHS0MZY,3708,English,Republican,72,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",post
4232,spr-event,80,Daily,NA,OH,Female,Kamala Harris,Yes,Yes,Professional degree,Yes,Democrat,≥65,672e68316eb7c0322da5848b,APPROVED,Not Applicable,2024-11-08T19:36:23Z,2024-11-08T19:42:06Z,2024-11-08T23:39:45Z,2024-11-08T19:42:07Z,343,COHS0MZY,7349,English,Democrat,79,Female,Black,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",post
3450,cloze-event,22,Daily,NA,CA,Female,Donald Trump,Yes,Yes,4-year college degree,Yes,Republican,18-24,672e57b2e8b6aa0eee3212b8,APPROVED,Not Applicable,2024-11-08T18:26:10Z,2024-11-08T18:30:58Z,2024-11-08T23:32:22Z,2024-11-08T18:30:59Z,288,COHS0MZY,124,English,Republican,22,Female,Black,Ghana,United States,United States,English,Yes,Due to start a new job within the next month,post
3617,spr-event,24,Daily,NA,WI,Female,Donald Trump,Yes,Yes,4-year college degree,Yes,Republican,18-24,672e5b8e122e79c4ce320d3c,APPROVED,Not Applicable,2024-11-08T18:42:27Z,2024-11-08T18:44:07Z,2024-11-08T23:32:22Z,2024-11-08T18:44:29Z,100,COHS0MZY,731,English,Republican,24,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,post
3449,event-maze,34,Weekly,NA,AZ,Male,Donald Trump,Yes,Yes,4-year college degree,Yes,Republican,25-34,672e57b3a0fbd2bab47e6880,APPROVED,Not Applicable,2024-11-08T18:26:13Z,2024-11-08T18:28:23Z,2024-11-08T23:34:27Z,2024-11-08T18:28:24Z,130,COHS0MZY,3773,English,Republican,34,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking),post
3294,cloze-event,31,Daily,NA,CA,Female,Kamala Harris,Yes,Yes,Some college,Yes,Democrat,25-34,672e4f69f43913c052d670cf,APPROVED,Not Applicable,2024-11-08T17:50:38Z,2024-11-08T17:53:04Z,2024-11-08T23:35:20Z,2024-11-08T17:54:10Z,146,NOCODE,103,English,Democrat,31,Female,White,United States,United States,United States,English,Yes,Full-Time,post
4826,spr-event,66,Daily,NA,IN,Female,Donald Trump,Yes,Yes,4-year college degree,Yes,Republican,≥65,672f513f76a70fdebcc0e87c,APPROVED,Not Applicable,2024-11-09T12:10:45Z,2024-11-09T12:13:02Z,2024-11-09T14:02:30Z,2024-11-09T12:14:03Z,137,COHS0MZY,2633,English,Republican,66,Female,White,United States,United States,United States,English,No,Part-Time,post
3591,spr-event,34,Daily,NA,MA,Female,Donald Trump,Yes,Yes,Professional degree,Yes,Republican,25-34,672e5b1a50720931b7857159,APPROVED,Not Applicable,2024-11-08T18:40:31Z,2024-11-08T18:42:41Z,2024-11-08T23:32:46Z,2024-11-08T18:42:42Z,130,COHS0MZY,495,English,Republican,34,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",post
4170,cloze-event,63,Daily,NA,OR,Female,Kamala Harris,Yes,Yes,Professional degree,Yes,Democrat,55-64,672e665cc74eb1f2430f11fb,APPROVED,Not Applicable,2024-11-08T19:28:33Z,2024-11-08T19:30:48Z,2024-11-08T23:39:44Z,2024-11-08T19:30:49Z,136,COHS0MZY,1376,English,Democrat,63,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",post
4274,maze-event,32,Daily,NA,WA,Non-binary,Kamala Harris,Yes,Yes,4-year college degree,Yes,Independent,25-34,672e69572cb4de227e7ce715,APPROVED,Not Applicable,2024-11-08T19:41:18Z,2024-11-08T19:44:17Z,2024-11-08T23:37:37Z,2024-11-08T19:44:19Z,180,COHS0MZY,37,English,Independent,32,Female,White,United States,United States,United States,English,No,Part-Time,post
4663,cloze-event,57,Daily,NA,ID,Female,Donald Trump,Yes,Yes,Professional degree,Yes,Independent,55-64,672e97140dda8df4ee673fe2,APPROVED,Not Applicable,2024-11-08T22:56:31Z,2024-11-08T22:59:12Z,2024-11-08T23:39:22Z,2024-11-08T22:59:14Z,161,COHS0MZY,391,English,Independent,57,Female,White,United States,United States,United States,English,No,Full-Time,post
4884,event-spr,55,Weekly,NA,TX,Male,Donald Trump,Yes,Yes,Some college,Yes,Democrat,55-64,672f9e2f94212181bc520178,APPROVED,Not Applicable,2024-11-09T17:39:30Z,2024-11-09T17:53:47Z,2024-11-09T18:39:45Z,2024-11-09T17:55:54Z,858,COHS0MZY,2085,English,Democrat,55,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,post
4850,event-cloze,60,Daily,NA,SC,Male,Donald Trump,Yes,Yes,High school graduate,Yes,Republican,55-64,672f6b45ad809d5e4ac0e859,APPROVED,Not Applicable,2024-11-09T14:01:51Z,2024-11-09T14:05:43Z,2024-11-09T15:44:05Z,2024-11-09T14:05:45Z,233,COHS0MZY,252,English,Republican,60,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",post
4795,event-spr,57,Daily,NA,OR,Male,Kamala Harris,Yes,Yes,Some college,Yes,Democrat,55-64,672eec82f614a47535657af6,APPROVED,Not Applicable,2024-11-09T05:00:58Z,2024-11-09T05:03:07Z,2024-11-09T14:02:17Z,2024-11-09T05:03:09Z,129,COHS0MZY,4486,English,Democrat,57,Male,White,United States,United States,United States,English,No,Full-Time,post
4276,spr-event,27,Daily,NA,NY,Male,Kamala Harris,Yes,Yes,4-year college degree,Yes,Independent,25-34,672e6960efc1a21e68bbb33e,APPROVED,Not Applicable,2024-11-08T19:41:40Z,2024-11-08T19:43:37Z,2024-11-08T23:31:38Z,2024-11-08T19:43:39Z,118,COHS0MZY,83,English,Independent,27,Male,Black,United States,United States,United States,English,Yes,Full-Time,post
3787,spr-event,42,Daily,NA,TX,Male,Kamala Harris,Yes,Yes,4-year college degree,Yes,Democrat,35-44,672e5e285de714899ab477e4,APPROVED,Not Applicable,2024-11-08T18:53:42Z,2024-11-08T19:05:04Z,2024-11-08T23:35:39Z,2024-11-08T19:05:14Z,682,COHS0MZY,9491,English,Democrat,42,Male,White,United States,United States,United States,English,No,Full-Time,post
