workerid,condition,response,candidate,probability,batch
2873,event-spr,51,trump,0.5,pre
2873,event-spr,51,harris,0.5,pre
2873,event-spr,0,other,0,pre
2062,maze-event,100,trump,1,pre
2062,maze-event,0,harris,0,pre
2062,maze-event,0,other,0,pre
2768,event-spr,96,trump,1,pre
2768,event-spr,0,harris,0,pre
2768,event-spr,0,other,0,pre
2417,cloze-event,0,trump,0,pre
2417,cloze-event,100,harris,1,pre
2417,cloze-event,0,other,0,pre
1896,event-maze,100,trump,1,pre
1896,event-maze,0,harris,0,pre
1896,event-maze,0,other,0,pre
1883,event-cloze,35,harris,0.36082474226804123,pre
1883,event-cloze,58,trump,0.5979381443298969,pre
1883,event-cloze,4,other,0.041237113402061855,pre
2810,spr-event,47,trump,0.47959183673469385,pre
2810,spr-event,51,harris,0.5204081632653061,pre
2810,spr-event,0,other,0,pre
1917,spr-event,91,trump,0.8425925925925926,pre
1917,spr-event,17,harris,0.1574074074074074,pre
1917,spr-event,0,other,0,pre
1511,maze-event,48,harris,0.48,pre
1511,maze-event,52,trump,0.52,pre
1511,maze-event,0,other,0,pre
1461,maze-event,74,harris,0.7474747474747475,pre
1461,maze-event,25,trump,0.25252525252525254,pre
1461,maze-event,0,other,0,pre
2053,spr-event,43,harris,0.4215686274509804,pre
2053,spr-event,59,trump,0.5784313725490197,pre
2053,spr-event,0,other,0,pre
1720,cloze-event,77,trump,0.7475728155339806,pre
1720,cloze-event,24,harris,0.23300970873786409,pre
1720,cloze-event,2,other,0.019417475728155338,pre
2545,spr-event,7,trump,0.06862745098039216,pre
2545,spr-event,95,harris,0.9313725490196079,pre
2545,spr-event,0,other,0,pre
1738,spr-event,17,trump,0.17,pre
1738,spr-event,83,harris,0.83,pre
1738,spr-event,0,other,0,pre
2750,spr-event,9,trump,0.09,pre
2750,spr-event,91,harris,0.91,pre
2750,spr-event,0,other,0,pre
2560,event-maze,62,harris,0.6078431372549019,pre
2560,event-maze,40,trump,0.39215686274509803,pre
2560,event-maze,0,other,0,pre
2603,event-maze,33,trump,0.3142857142857143,pre
2603,event-maze,72,harris,0.6857142857142857,pre
2603,event-maze,0,other,0,pre
1980,cloze-event,46,trump,0.46,pre
1980,cloze-event,54,harris,0.54,pre
1980,cloze-event,0,other,0,pre
2622,spr-event,0,trump,0,pre
2622,spr-event,100,harris,1,pre
2622,spr-event,0,other,0,pre
1544,event-spr,0,trump,0,pre
1544,event-spr,100,harris,1,pre
1544,event-spr,0,other,0,pre
2420,cloze-event,44,trump,0.4583333333333333,pre
2420,cloze-event,52,harris,0.5416666666666666,pre
2420,cloze-event,0,other,0,pre
1723,spr-event,7,trump,0.07142857142857142,pre
1723,spr-event,91,harris,0.9285714285714286,pre
1723,spr-event,0,other,0,pre
2030,event-maze,63,harris,0.5887850467289719,pre
2030,event-maze,44,trump,0.411214953271028,pre
2030,event-maze,0,other,0,pre
1663,event-maze,24,harris,0.24242424242424243,pre
1663,event-maze,75,trump,0.7575757575757576,pre
1663,event-maze,0,other,0,pre
2478,spr-event,75,harris,0.75,pre
2478,spr-event,25,trump,0.25,pre
2478,spr-event,0,other,0,pre
1485,event-cloze,43,harris,0.4387755102040816,pre
1485,event-cloze,55,trump,0.5612244897959183,pre
1485,event-cloze,0,other,0,pre
1546,spr-event,37,harris,0.3592233009708738,pre
1546,spr-event,66,trump,0.6407766990291263,pre
1546,spr-event,0,other,0,pre
2805,maze-event,43,harris,0.4056603773584906,pre
2805,maze-event,63,trump,0.5943396226415094,pre
2805,maze-event,0,other,0,pre
1402,maze-event,48,trump,0.48484848484848486,pre
1402,maze-event,51,harris,0.5151515151515151,pre
1402,maze-event,0,other,0,pre
2982,cloze-event,24,trump,0.24489795918367346,pre
2982,cloze-event,74,harris,0.7551020408163265,pre
2982,cloze-event,0,other,0,pre
2113,maze-event,53,harris,0.4953271028037383,pre
2113,maze-event,47,trump,0.4392523364485981,pre
2113,maze-event,7,other,0.06542056074766354,pre
1515,event-maze,60,trump,0.594059405940594,pre
1515,event-maze,41,harris,0.40594059405940597,pre
1515,event-maze,0,other,0,pre
1938,spr-event,51,harris,0.5,pre
1938,spr-event,51,trump,0.5,pre
1938,spr-event,0,other,0,pre
1605,spr-event,100,trump,1,pre
1605,spr-event,0,harris,0,pre
1605,spr-event,0,other,0,pre
1997,event-spr,8,harris,0.08080808080808081,pre
1997,event-spr,91,trump,0.9191919191919192,pre
1997,event-spr,0,other,0,pre
2147,maze-event,25,harris,0.24752475247524752,pre
2147,maze-event,76,trump,0.7524752475247525,pre
2147,maze-event,0,other,0,pre
1755,cloze-event,52,trump,0.5148514851485149,pre
1755,cloze-event,49,harris,0.48514851485148514,pre
1755,cloze-event,0,other,0,pre
1453,spr-event,53,harris,0.5463917525773195,pre
1453,spr-event,44,trump,0.4536082474226804,pre
1453,spr-event,0,other,0,pre
1570,cloze-event,75,harris,0.7575757575757576,pre
1570,cloze-event,24,trump,0.24242424242424243,pre
1570,cloze-event,0,other,0,pre
1547,spr-event,87,harris,0.7631578947368421,pre
1547,spr-event,24,trump,0.21052631578947367,pre
1547,spr-event,3,other,0.02631578947368421,pre
2675,spr-event,24,trump,0.24742268041237114,pre
2675,spr-event,73,harris,0.7525773195876289,pre
2675,spr-event,0,other,0,pre
1900,maze-event,75,harris,0.7575757575757576,pre
1900,maze-event,24,trump,0.24242424242424243,pre
1900,maze-event,0,other,0,pre
1850,spr-event,95,harris,0.8796296296296297,pre
1850,spr-event,13,trump,0.12037037037037036,pre
1850,spr-event,0,other,0,pre
1525,cloze-event,100,trump,0.9615384615384616,pre
1525,cloze-event,2,harris,0.019230769230769232,pre
1525,cloze-event,2,other,0.019230769230769232,pre
1990,spr-event,42,trump,0.42,pre
1990,spr-event,58,harris,0.58,pre
1990,spr-event,0,other,0,pre
1761,cloze-event,26,trump,0.25742574257425743,pre
1761,cloze-event,75,harris,0.7425742574257426,pre
1761,cloze-event,0,other,0,pre
2171,maze-event,50,trump,0.5,pre
2171,maze-event,50,harris,0.5,pre
2171,maze-event,0,other,0,pre
2919,event-maze,52,trump,0.5252525252525253,pre
2919,event-maze,47,harris,0.47474747474747475,pre
2919,event-maze,0,other,0,pre
1523,event-spr,100,trump,1,pre
1523,event-spr,0,harris,0,pre
1523,event-spr,0,other,0,pre
2144,event-maze,77,trump,0.5968992248062015,pre
2144,event-maze,50,harris,0.3875968992248062,pre
2144,event-maze,2,other,0.015503875968992248,pre
1686,event-maze,74,trump,0.5034013605442177,pre
1686,event-maze,49,harris,0.3333333333333333,pre
1686,event-maze,24,other,0.16326530612244897,pre
1930,cloze-event,75,harris,0.7575757575757576,pre
1930,cloze-event,24,trump,0.24242424242424243,pre
1930,cloze-event,0,other,0,pre
1855,cloze-event,0,trump,0,pre
1855,cloze-event,100,harris,1,pre
1855,cloze-event,0,other,0,pre
2773,spr-event,50,trump,0.5,pre
2773,spr-event,50,harris,0.5,pre
2773,spr-event,0,other,0,pre
2266,cloze-event,49,trump,0.3602941176470588,pre
2266,cloze-event,76,harris,0.5588235294117647,pre
2266,cloze-event,11,other,0.08088235294117647,pre
1695,cloze-event,72,harris,0.7058823529411765,pre
1695,cloze-event,30,trump,0.29411764705882354,pre
1695,cloze-event,0,other,0,pre
1827,cloze-event,46,harris,0.4842105263157895,pre
1827,cloze-event,49,trump,0.5157894736842106,pre
1827,cloze-event,0,other,0,pre
2338,cloze-event,28,trump,0.3076923076923077,pre
2338,cloze-event,60,harris,0.6593406593406593,pre
2338,cloze-event,3,other,0.03296703296703297,pre
2227,event-maze,48,harris,0.5,pre
2227,event-maze,48,trump,0.5,pre
2227,event-maze,0,other,0,pre
1657,event-maze,0,harris,0,pre
1657,event-maze,100,trump,0.9523809523809523,pre
1657,event-maze,5,other,0.047619047619047616,pre
1968,cloze-event,100,harris,1,pre
1968,cloze-event,0,trump,0,pre
1968,cloze-event,0,other,0,pre
1860,maze-event,38,harris,0.37623762376237624,pre
1860,maze-event,63,trump,0.6237623762376238,pre
1860,maze-event,0,other,0,pre
2595,cloze-event,38,harris,0.3392857142857143,pre
2595,cloze-event,74,trump,0.6607142857142857,pre
2595,cloze-event,0,other,0,pre
2783,spr-event,88,trump,0.8888888888888888,pre
2783,spr-event,10,harris,0.10101010101010101,pre
2783,spr-event,1,other,0.010101010101010102,pre
2757,spr-event,100,harris,0.6993006993006993,pre
2757,spr-event,34,trump,0.23776223776223776,pre
2757,spr-event,9,other,0.06293706293706294,pre
1586,event-cloze,0,harris,0,pre
1586,event-cloze,100,trump,1,pre
1586,event-cloze,0,other,0,pre
1993,maze-event,76,trump,0.628099173553719,pre
1993,maze-event,45,harris,0.371900826446281,pre
1993,maze-event,0,other,0,pre
2562,spr-event,55,trump,0.5729166666666666,pre
2562,spr-event,41,harris,0.4270833333333333,pre
2562,spr-event,0,other,0,pre
1871,maze-event,25,harris,0.25,pre
1871,maze-event,75,trump,0.75,pre
1871,maze-event,0,other,0,pre
2734,maze-event,100,harris,0.7936507936507936,pre
2734,maze-event,26,trump,0.20634920634920634,pre
2734,maze-event,0,other,0,pre
2251,spr-event,39,trump,0.35454545454545455,pre
2251,spr-event,68,harris,0.6181818181818182,pre
2251,spr-event,3,other,0.02727272727272727,pre
1517,maze-event,66,trump,0.6285714285714286,pre
1517,maze-event,39,harris,0.37142857142857144,pre
1517,maze-event,0,other,0,pre
2426,event-maze,90,trump,0.8035714285714286,pre
2426,event-maze,18,harris,0.16071428571428573,pre
2426,event-maze,4,other,0.03571428571428571,pre
2641,event-spr,87,trump,0.8787878787878788,pre
2641,event-spr,12,harris,0.12121212121212122,pre
2641,event-spr,0,other,0,pre
2950,cloze-event,50,harris,0.5050505050505051,pre
2950,cloze-event,49,trump,0.494949494949495,pre
2950,cloze-event,0,other,0,pre
2071,event-maze,84,trump,0.84,pre
2071,event-maze,16,harris,0.16,pre
2071,event-maze,0,other,0,pre
1428,event-spr,37,harris,0.3627450980392157,pre
1428,event-spr,65,trump,0.6372549019607843,pre
1428,event-spr,0,other,0,pre
2439,maze-event,46,harris,0.46,pre
2439,maze-event,54,trump,0.54,pre
2439,maze-event,0,other,0,pre
2292,event-cloze,43,trump,0.4387755102040816,pre
2292,event-cloze,55,harris,0.5612244897959183,pre
2292,event-cloze,0,other,0,pre
2855,event-cloze,52,harris,0.5,pre
2855,event-cloze,52,trump,0.5,pre
2855,event-cloze,0,other,0,pre
1999,spr-event,87,trump,0.6304347826086957,pre
1999,spr-event,16,harris,0.11594202898550725,pre
1999,spr-event,35,other,0.2536231884057971,pre
2003,maze-event,6,trump,0.05825242718446602,pre
2003,maze-event,97,harris,0.941747572815534,pre
2003,maze-event,0,other,0,pre
2302,cloze-event,77,trump,0.7857142857142857,pre
2302,cloze-event,21,harris,0.21428571428571427,pre
2302,cloze-event,0,other,0,pre
2514,event-spr,46,harris,0.45098039215686275,pre
2514,event-spr,56,trump,0.5490196078431373,pre
2514,event-spr,0,other,0,pre
2869,spr-event,0,harris,0,pre
2869,spr-event,100,trump,0.6578947368421053,pre
2869,spr-event,52,other,0.34210526315789475,pre
1934,maze-event,16,trump,0.15384615384615385,pre
1934,maze-event,88,harris,0.8461538461538461,pre
1934,maze-event,0,other,0,pre
2072,event-spr,19,trump,0.18446601941747573,pre
2072,event-spr,84,harris,0.8155339805825242,pre
2072,event-spr,0,other,0,pre
2402,cloze-event,86,trump,0.7350427350427351,pre
2402,cloze-event,23,harris,0.19658119658119658,pre
2402,cloze-event,8,other,0.06837606837606838,pre
1435,event-maze,67,trump,0.638095238095238,pre
1435,event-maze,38,harris,0.3619047619047619,pre
1435,event-maze,0,other,0,pre
2162,event-spr,50,harris,0.4807692307692308,pre
2162,event-spr,48,trump,0.46153846153846156,pre
2162,event-spr,6,other,0.057692307692307696,pre
2055,spr-event,88,trump,0.8461538461538461,pre
2055,spr-event,16,harris,0.15384615384615385,pre
2055,spr-event,0,other,0,pre
1719,spr-event,64,harris,0.6464646464646465,pre
1719,spr-event,35,trump,0.35353535353535354,pre
1719,spr-event,0,other,0,pre
1473,spr-event,51,harris,0.51,pre
1473,spr-event,49,trump,0.49,pre
1473,spr-event,0,other,0,pre
1521,event-cloze,61,trump,0.6039603960396039,pre
1521,event-cloze,39,harris,0.38613861386138615,pre
1521,event-cloze,1,other,0.009900990099009901,pre
1763,maze-event,49,trump,0.5051546391752577,pre
1763,maze-event,48,harris,0.4948453608247423,pre
1763,maze-event,0,other,0,pre
2955,spr-event,47,trump,0.4845360824742268,pre
2955,spr-event,50,harris,0.5154639175257731,pre
2955,spr-event,0,other,0,pre
2752,maze-event,100,harris,0.9615384615384616,pre
2752,maze-event,4,trump,0.038461538461538464,pre
2752,maze-event,0,other,0,pre
2796,spr-event,100,trump,0.9803921568627451,pre
2796,spr-event,1,harris,0.00980392156862745,pre
2796,spr-event,1,other,0.00980392156862745,pre
1406,event-spr,60,harris,0.5882352941176471,pre
1406,event-spr,42,trump,0.4117647058823529,pre
1406,event-spr,0,other,0,pre
2378,cloze-event,49,trump,0.3983739837398374,pre
2378,cloze-event,66,harris,0.5365853658536586,pre
2378,cloze-event,8,other,0.06504065040650407,pre
2237,cloze-event,88,trump,0.5432098765432098,pre
2237,cloze-event,74,harris,0.4567901234567901,pre
2237,cloze-event,0,other,0,pre
2917,event-maze,56,trump,0.5894736842105263,pre
2917,event-maze,39,harris,0.4105263157894737,pre
2917,event-maze,0,other,0,pre
1610,event-cloze,21,harris,0.2692307692307692,pre
1610,event-cloze,54,trump,0.6923076923076923,pre
1610,event-cloze,3,other,0.038461538461538464,pre
1748,cloze-event,0,harris,0,pre
1748,cloze-event,100,trump,1,pre
1748,cloze-event,0,other,0,pre
2535,cloze-event,42,trump,0.42,pre
2535,cloze-event,58,harris,0.58,pre
2535,cloze-event,0,other,0,pre
1478,event-spr,51,trump,0.5151515151515151,pre
1478,event-spr,48,harris,0.48484848484848486,pre
1478,event-spr,0,other,0,pre
2023,maze-event,65,harris,0.5909090909090909,pre
2023,maze-event,42,trump,0.38181818181818183,pre
2023,maze-event,3,other,0.02727272727272727,pre
2270,event-cloze,48,trump,0.4752475247524752,pre
2270,event-cloze,52,harris,0.5148514851485149,pre
2270,event-cloze,1,other,0.009900990099009901,pre
1533,event-cloze,75,trump,0.7575757575757576,pre
1533,event-cloze,24,harris,0.24242424242424243,pre
1533,event-cloze,0,other,0,pre
1587,event-spr,62,trump,0.6019417475728155,pre
1587,event-spr,40,harris,0.3883495145631068,pre
1587,event-spr,1,other,0.009708737864077669,pre
2454,cloze-event,64,trump,0.6530612244897959,pre
2454,cloze-event,34,harris,0.3469387755102041,pre
2454,cloze-event,0,other,0,pre
2401,cloze-event,79,harris,0.7821782178217822,pre
2401,cloze-event,22,trump,0.21782178217821782,pre
2401,cloze-event,0,other,0,pre
2616,cloze-event,49,harris,0.494949494949495,pre
2616,cloze-event,50,trump,0.5050505050505051,pre
2616,cloze-event,0,other,0,pre
1898,event-cloze,50,harris,0.45454545454545453,pre
1898,event-cloze,50,trump,0.45454545454545453,pre
1898,event-cloze,10,other,0.09090909090909091,pre
2939,cloze-event,40,harris,0.3883495145631068,pre
2939,cloze-event,63,trump,0.6116504854368932,pre
2939,cloze-event,0,other,0,pre
2856,cloze-event,77,trump,0.7403846153846154,pre
2856,cloze-event,17,harris,0.16346153846153846,pre
2856,cloze-event,10,other,0.09615384615384616,pre
2243,spr-event,38,trump,0.38,pre
2243,spr-event,62,harris,0.62,pre
2243,spr-event,0,other,0,pre
2351,spr-event,49,trump,0.494949494949495,pre
2351,spr-event,50,harris,0.5050505050505051,pre
2351,spr-event,0,other,0,pre
2249,spr-event,57,trump,0.5816326530612245,pre
2249,spr-event,41,harris,0.41836734693877553,pre
2249,spr-event,0,other,0,pre
2349,event-maze,82,trump,0.6507936507936508,pre
2349,event-maze,39,harris,0.30952380952380953,pre
2349,event-maze,5,other,0.03968253968253968,pre
1684,event-cloze,59,harris,0.5175438596491229,pre
1684,event-cloze,46,trump,0.40350877192982454,pre
1684,event-cloze,9,other,0.07894736842105263,pre
1933,event-cloze,0,trump,0,pre
1933,event-cloze,100,harris,1,pre
1933,event-cloze,0,other,0,pre
1892,maze-event,44,harris,0.4536082474226804,pre
1892,maze-event,53,trump,0.5463917525773195,pre
1892,maze-event,0,other,0,pre
2342,spr-event,27,trump,0.15,pre
2342,spr-event,98,harris,0.5444444444444444,pre
2342,spr-event,55,other,0.3055555555555556,pre
2051,event-maze,100,harris,1,pre
2051,event-maze,0,trump,0,pre
2051,event-maze,0,other,0,pre
1579,event-maze,38,trump,0.37254901960784315,pre
1579,event-maze,64,harris,0.6274509803921569,pre
1579,event-maze,0,other,0,pre
2158,event-cloze,50,trump,0.5,pre
2158,event-cloze,50,harris,0.5,pre
2158,event-cloze,0,other,0,pre
1760,event-maze,74,harris,0.7474747474747475,pre
1760,event-maze,25,trump,0.25252525252525254,pre
1760,event-maze,0,other,0,pre
1948,maze-event,49,trump,0.494949494949495,pre
1948,maze-event,49,harris,0.494949494949495,pre
1948,maze-event,1,other,0.010101010101010102,pre
1776,event-maze,46,trump,0.45098039215686275,pre
1776,event-maze,56,harris,0.5490196078431373,pre
1776,event-maze,0,other,0,pre
2966,maze-event,23,harris,0.20353982300884957,pre
2966,maze-event,85,trump,0.7522123893805309,pre
2966,maze-event,5,other,0.04424778761061947,pre
2957,event-spr,0,harris,0,pre
2957,event-spr,100,trump,1,pre
2957,event-spr,0,other,0,pre
1936,cloze-event,48,trump,0.48,pre
1936,cloze-event,52,harris,0.52,pre
1936,cloze-event,0,other,0,pre
1502,cloze-event,50,harris,0.5,pre
1502,cloze-event,50,trump,0.5,pre
1502,cloze-event,0,other,0,pre
1882,spr-event,7,trump,0.06306306306306306,pre
1882,spr-event,96,harris,0.8648648648648649,pre
1882,spr-event,8,other,0.07207207207207207,pre
1841,spr-event,92,trump,0.7419354838709677,pre
1841,spr-event,24,harris,0.1935483870967742,pre
1841,spr-event,8,other,0.06451612903225806,pre
2157,cloze-event,64,harris,0.6336633663366337,pre
2157,cloze-event,37,trump,0.36633663366336633,pre
2157,cloze-event,0,other,0,pre
2680,cloze-event,63,trump,0.6057692307692307,pre
2680,cloze-event,41,harris,0.3942307692307692,pre
2680,cloze-event,0,other,0,pre
1594,event-cloze,50,trump,0.5,pre
1594,event-cloze,50,harris,0.5,pre
1594,event-cloze,0,other,0,pre
2294,spr-event,64,harris,0.6464646464646465,pre
2294,spr-event,35,trump,0.35353535353535354,pre
2294,spr-event,0,other,0,pre
2045,event-maze,31,trump,0.3263157894736842,pre
2045,event-maze,64,harris,0.6736842105263158,pre
2045,event-maze,0,other,0,pre
1555,spr-event,37,trump,0.3394495412844037,pre
1555,spr-event,69,harris,0.6330275229357798,pre
1555,spr-event,3,other,0.027522935779816515,pre
2554,spr-event,50,harris,0.5,pre
2554,spr-event,50,trump,0.5,pre
2554,spr-event,0,other,0,pre
1673,event-cloze,50,harris,0.5102040816326531,pre
1673,event-cloze,48,trump,0.4897959183673469,pre
1673,event-cloze,0,other,0,pre
1484,spr-event,48,trump,0.48484848484848486,pre
1484,spr-event,51,harris,0.5151515151515151,pre
1484,spr-event,0,other,0,pre
1828,cloze-event,74,trump,0.5285714285714286,pre
1828,cloze-event,66,harris,0.4714285714285714,pre
1828,cloze-event,0,other,0,pre
1804,cloze-event,0,trump,0,pre
1804,cloze-event,100,harris,1,pre
1804,cloze-event,0,other,0,pre
2177,spr-event,47,harris,0.3333333333333333,pre
2177,spr-event,84,trump,0.5957446808510638,pre
2177,spr-event,10,other,0.07092198581560284,pre
2791,cloze-event,100,trump,0.9803921568627451,pre
2791,cloze-event,2,harris,0.0196078431372549,pre
2791,cloze-event,0,other,0,pre
2591,cloze-event,25,harris,0.25252525252525254,pre
2591,cloze-event,74,trump,0.7474747474747475,pre
2591,cloze-event,0,other,0,pre
2657,spr-event,87,harris,0.7837837837837838,pre
2657,spr-event,24,trump,0.21621621621621623,pre
2657,spr-event,0,other,0,pre
2934,cloze-event,100,trump,0.9900990099009901,pre
2934,cloze-event,0,harris,0,pre
2934,cloze-event,1,other,0.009900990099009901,pre
2385,maze-event,63,trump,0.75,pre
2385,maze-event,21,harris,0.25,pre
2385,maze-event,0,other,0,pre
2521,cloze-event,0,harris,0,pre
2521,cloze-event,100,trump,1,pre
2521,cloze-event,0,other,0,pre
2058,cloze-event,13,harris,0.12871287128712872,pre
2058,cloze-event,88,trump,0.8712871287128713,pre
2058,cloze-event,0,other,0,pre
2379,event-spr,17,harris,0.1717171717171717,pre
2379,event-spr,82,trump,0.8282828282828283,pre
2379,event-spr,0,other,0,pre
2127,event-cloze,100,trump,1,pre
2127,event-cloze,0,harris,0,pre
2127,event-cloze,0,other,0,pre
2306,cloze-event,24,harris,0.24489795918367346,pre
2306,cloze-event,74,trump,0.7551020408163265,pre
2306,cloze-event,0,other,0,pre
1824,spr-event,60,harris,0.5882352941176471,pre
1824,spr-event,42,trump,0.4117647058823529,pre
1824,spr-event,0,other,0,pre
2688,spr-event,100,trump,1,pre
2688,spr-event,0,harris,0,pre
2688,spr-event,0,other,0,pre
2190,maze-event,0,harris,0,pre
2190,maze-event,100,trump,0.8,pre
2190,maze-event,25,other,0.2,pre
1724,cloze-event,43,harris,0.43434343434343436,pre
1724,cloze-event,56,trump,0.5656565656565656,pre
1724,cloze-event,0,other,0,pre
2259,event-cloze,74,harris,0.6981132075471698,pre
2259,event-cloze,26,trump,0.24528301886792453,pre
2259,event-cloze,6,other,0.05660377358490566,pre
1910,spr-event,49,harris,0.49,pre
1910,spr-event,51,trump,0.51,pre
1910,spr-event,0,other,0,pre
1888,maze-event,74,trump,0.7551020408163265,pre
1888,maze-event,24,harris,0.24489795918367346,pre
1888,maze-event,0,other,0,pre
2633,maze-event,50,harris,0.5050505050505051,pre
2633,maze-event,49,trump,0.494949494949495,pre
2633,maze-event,0,other,0,pre
2551,event-spr,77,trump,0.6015625,pre
2551,event-spr,51,harris,0.3984375,pre
2551,event-spr,0,other,0,pre
2303,spr-event,55,harris,0.5392156862745098,pre
2303,spr-event,47,trump,0.46078431372549017,pre
2303,spr-event,0,other,0,pre
2145,cloze-event,100,harris,1,pre
2145,cloze-event,0,trump,0,pre
2145,cloze-event,0,other,0,pre
1632,cloze-event,0,harris,0,pre
1632,cloze-event,100,trump,0.9900990099009901,pre
1632,cloze-event,1,other,0.009900990099009901,pre
2922,cloze-event,100,trump,0.9615384615384616,pre
2922,cloze-event,3,harris,0.028846153846153848,pre
2922,cloze-event,1,other,0.009615384615384616,pre
2204,spr-event,54,trump,0.5567010309278351,pre
2204,spr-event,43,harris,0.44329896907216493,pre
2204,spr-event,0,other,0,pre
2676,event-cloze,50,harris,0.49504950495049505,pre
2676,event-cloze,51,trump,0.504950495049505,pre
2676,event-cloze,0,other,0,pre
2801,maze-event,37,trump,0.3627450980392157,pre
2801,maze-event,65,harris,0.6372549019607843,pre
2801,maze-event,0,other,0,pre
2321,event-spr,59,harris,0.5784313725490197,pre
2321,event-spr,43,trump,0.4215686274509804,pre
2321,event-spr,0,other,0,pre
1927,maze-event,53,trump,0.53,pre
1927,maze-event,47,harris,0.47,pre
1927,maze-event,0,other,0,pre
2506,cloze-event,9,harris,0.08490566037735849,pre
2506,cloze-event,97,trump,0.9150943396226415,pre
2506,cloze-event,0,other,0,pre
1969,cloze-event,100,harris,1,pre
1969,cloze-event,0,trump,0,pre
1969,cloze-event,0,other,0,pre
2087,event-spr,48,trump,0.46601941747572817,pre
2087,event-spr,49,harris,0.47572815533980584,pre
2087,event-spr,6,other,0.05825242718446602,pre
1425,spr-event,67,trump,0.5775862068965517,pre
1425,spr-event,49,harris,0.4224137931034483,pre
1425,spr-event,0,other,0,pre
2040,event-spr,24,trump,0.24489795918367346,pre
2040,event-spr,74,harris,0.7551020408163265,pre
2040,event-spr,0,other,0,pre
2277,spr-event,23,harris,0.23,pre
2277,spr-event,77,trump,0.77,pre
2277,spr-event,0,other,0,pre
2178,event-cloze,56,harris,0.5436893203883495,pre
2178,event-cloze,47,trump,0.4563106796116505,pre
2178,event-cloze,0,other,0,pre
2515,cloze-event,46,harris,0.46938775510204084,pre
2515,cloze-event,52,trump,0.5306122448979592,pre
2515,cloze-event,0,other,0,pre
1928,event-maze,76,harris,0.7524752475247525,pre
1928,event-maze,25,trump,0.24752475247524752,pre
1928,event-maze,0,other,0,pre
1960,event-spr,75,harris,0.6048387096774194,pre
1960,event-spr,49,trump,0.3951612903225806,pre
1960,event-spr,0,other,0,pre
1920,event-spr,99,harris,1,pre
1920,event-spr,0,trump,0,pre
1920,event-spr,0,other,0,pre
1404,event-cloze,74,trump,0.9487179487179487,pre
1404,event-cloze,4,harris,0.05128205128205128,pre
1404,event-cloze,0,other,0,pre
2634,maze-event,50,trump,0.5,pre
2634,maze-event,50,harris,0.5,pre
2634,maze-event,0,other,0,pre
2041,cloze-event,41,trump,0.41836734693877553,pre
2041,cloze-event,57,harris,0.5816326530612245,pre
2041,cloze-event,0,other,0,pre
2123,maze-event,100,harris,1,pre
2123,maze-event,0,trump,0,pre
2123,maze-event,0,other,0,pre
1924,cloze-event,47,harris,0.4563106796116505,pre
1924,cloze-event,56,trump,0.5436893203883495,pre
1924,cloze-event,0,other,0,pre
2569,event-cloze,51,harris,0.2537313432835821,pre
2569,event-cloze,50,trump,0.24875621890547264,pre
2569,event-cloze,100,other,0.4975124378109453,pre
1893,maze-event,70,harris,0.46357615894039733,pre
1893,maze-event,81,trump,0.5364238410596026,pre
1893,maze-event,0,other,0,pre
2753,event-maze,50,harris,0.5,pre
2753,event-maze,50,trump,0.5,pre
2753,event-maze,0,other,0,pre
2118,maze-event,48,trump,0.42105263157894735,pre
2118,maze-event,66,harris,0.5789473684210527,pre
2118,maze-event,0,other,0,pre
2329,cloze-event,75,harris,0.7575757575757576,pre
2329,cloze-event,24,trump,0.24242424242424243,pre
2329,cloze-event,0,other,0,pre
1794,spr-event,49,harris,0.5,pre
1794,spr-event,49,trump,0.5,pre
1794,spr-event,0,other,0,pre
1886,spr-event,56,harris,0.5185185185185185,pre
1886,spr-event,43,trump,0.39814814814814814,pre
1886,spr-event,9,other,0.08333333333333333,pre
2530,spr-event,76,trump,0.6333333333333333,pre
2530,spr-event,40,harris,0.3333333333333333,pre
2530,spr-event,4,other,0.03333333333333333,pre
2196,event-cloze,0,trump,0,pre
2196,event-cloze,100,harris,1,pre
2196,event-cloze,0,other,0,pre
1479,spr-event,85,harris,0.6910569105691057,pre
1479,spr-event,35,trump,0.2845528455284553,pre
1479,spr-event,3,other,0.024390243902439025,pre
1439,spr-event,35,harris,0.35353535353535354,pre
1439,spr-event,63,trump,0.6363636363636364,pre
1439,spr-event,1,other,0.010101010101010102,pre
2615,cloze-event,59,harris,0.5784313725490197,pre
2615,cloze-event,41,trump,0.4019607843137255,pre
2615,cloze-event,2,other,0.0196078431372549,pre
2949,spr-event,74,trump,0.7474747474747475,pre
2949,spr-event,25,harris,0.25252525252525254,pre
2949,spr-event,0,other,0,pre
2481,spr-event,45,trump,0.45454545454545453,pre
2481,spr-event,54,harris,0.5454545454545454,pre
2481,spr-event,0,other,0,pre
2255,event-spr,44,harris,0.37606837606837606,pre
2255,event-spr,59,trump,0.5042735042735043,pre
2255,event-spr,14,other,0.11965811965811966,pre
2748,maze-event,39,trump,0.3939393939393939,pre
2748,maze-event,60,harris,0.6060606060606061,pre
2748,maze-event,0,other,0,pre
