workerid,condition,age,news,intro,state,gender,prefer,citizen,english,education,residence,political_aff,prolific_id,Submission id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,U.s. political affiliation,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
2489,spr-event,77,Daily,NA,WI,Female,Kamala Harris,Yes,Yes,4-year college degree,Yes,Democrat,66fef3f81fb8b6ae45a5f44a,6723cd04bbade7da85cf85f6,APPROVED,Not Applicable,2024-10-31T18:31:37Z,2024-10-31T18:34:21Z,2024-11-01T02:19:36Z,2024-10-31T18:34:22Z,164,COHS0MZY,146,"Korean, Spanish, French, English",Democrat,78,Female,White,United States,United States,United States,English,No,Full-Time
2694,maze-event,24,Daily,NA,NY,Male,Kamala Harris,Yes,Yes,4-year college degree,Yes,Democrat,5b1daf2368a5ed000173a394,6723d26424831ea1d86b8c6d,APPROVED,Not Applicable,2024-10-31T18:54:40Z,2024-10-31T18:58:12Z,2024-11-01T02:24:51Z,2024-10-31T18:58:14Z,213,COHS0MZY,356,English,Democrat,24,Male,White,United States,United States,United States,English,No,Full-Time
1498,maze-event,29,NA,NA,NY,Male,Donald Trump,Yes,Yes,Professional degree,Yes,Republican,661f18c7499ba5532b29ce1f,6723b863aaf6dc3c39315f02,APPROVED,Not Applicable,2024-10-31T17:03:36Z,2024-10-31T17:05:45Z,2024-11-01T02:25:05Z,2024-10-31T17:05:47Z,130,COHS0MZY,957,English,Republican,29,Male,White,United States,United States,United States,English,No,Full-Time
1599,cloze-event,35,NA,NA,CA,Female,Kamala Harris,Yes,Yes,High school graduate,Yes,Democrat,55afe01bfdf99b4ba8045bea,6723be04aaa39f9e4439645a,APPROVED,Not Applicable,2024-10-31T17:27:36Z,2024-10-31T17:28:35Z,2024-11-01T02:23:33Z,2024-10-31T17:28:38Z,60,COHS0MZY,6869,English,Democrat,35,Female,White,United States,United States,United States,English,No,Full-Time
2247,maze-event,61,NA,NA,PA,Female,Kamala Harris,Yes,Yes,Doctorate,Yes,Democrat,6489db7cf28c81a0fe36111f,6723c960c6d3c76771577e0b,APPROVED,Not Applicable,2024-10-31T18:16:10Z,2024-10-31T18:19:54Z,2024-11-01T02:19:19Z,2024-10-31T18:21:40Z,224,COHS0MZY,2309,English,Democrat,61,Female,White,United States,United States,United States,English,No,Full-Time
2331,event-spr,47,Daily,NA,CA,Male,Kamala Harris,Yes,Yes,Professional degree,Yes,Democrat,67194b3e9bd0549dc53e398d,6723ca8beba73535802d6778,APPROVED,Not Applicable,2024-10-31T18:21:02Z,2024-10-31T18:22:51Z,2024-11-01T02:28:24Z,2024-10-31T18:22:52Z,109,COHS0MZY,69,English,Independent,47,Female,White,United States,United States,United States,English,No,Full-Time
2648,maze-event,66,Daily,NA,FL,Female,Donald Trump,Yes,Yes,2-year college degree,Yes,Republican,66ddf72743367a46258db236,6723d0cc1d4f94f3031615d5,APPROVED,Not Applicable,2024-10-31T18:47:51Z,2024-10-31T18:53:01Z,2024-11-01T02:18:05Z,2024-10-31T18:53:03Z,311,COHS0MZY,142,English,Republican,66,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
1795,maze-event,38,NA,NA,NH,Male,Kamala Harris,Yes,Yes,2-year college degree,Yes,Democrat,6296290ec41bde1525dbb77e,6723c28528d9417e50105436,APPROVED,Not Applicable,2024-10-31T17:46:50Z,2024-10-31T17:50:24Z,2024-11-01T02:23:30Z,2024-10-31T17:50:25Z,215,COHS0MZY,3739,English,Democrat,38,Male,White,United States,United States,United States,English,No,Other
2587,event-maze,72,Daily,NA,CO,Female,Donald Trump,Yes,Yes,Some college,Yes,Republican,65637f8894d42b4d111866a3,6723cf052c496c56eb6a25c4,APPROVED,Not Applicable,2024-10-31T18:40:15Z,2024-10-31T18:45:06Z,2024-11-01T02:18:00Z,2024-10-31T18:45:43Z,292,COHS0MZY,2209,English,Republican,72,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2898,cloze-event,61,Daily,NA,AR,Male,Donald Trump,Yes,Yes,4-year college degree,Yes,Republican,5be2e7e491deed00015adcb0,6723e2a41c8a454009cefef1,APPROVED,Not Applicable,2024-10-31T20:03:53Z,2024-10-31T20:05:26Z,2024-11-01T02:30:18Z,2024-10-31T20:06:06Z,94,COHS0MZY,7331,English,Republican,61,Male,White,United States,United States,United States,English,No,Full-Time
1458,spr-event,60,NA,NA,FL,Female,Donald Trump,Yes,Yes,Some college,Yes,Republican,66d742984037b4ee1f71e23c,6723b4fbf919907c3317a92f,APPROVED,Not Applicable,2024-10-31T16:49:06Z,2024-10-31T16:51:16Z,2024-11-01T02:17:20Z,2024-10-31T16:51:17Z,130,COHS0MZY,132,English,Republican,60,Female,White,United States,United States,United States,English,No,Part-Time
2656,cloze-event,50,Daily,NA,CA,Male,Donald Trump,Yes,Yes,4-year college degree,Yes,Republican,65de3f6558e2556c9250e39e,6723d119388f8c56e8ff7953,APPROVED,Not Applicable,2024-10-31T18:49:09Z,2024-10-31T18:50:47Z,2024-11-01T02:29:43Z,2024-10-31T18:51:57Z,99,COHS0MZY,903,English,Republican,50,Male,White,United States,United States,United States,English,No,Full-Time
2803,cloze-event,24,Weekly,NA,FL,Male,Kamala Harris,Yes,Yes,High school graduate,Yes,Independent,5ef90b249bafa50a311593ae,6723d8c304466037530c7fb0,APPROVED,Not Applicable,2024-10-31T19:21:43Z,2024-10-31T19:23:01Z,2024-11-01T02:28:49Z,2024-10-31T19:23:53Z,78,COHS0MZY,2892,English,Independent,24,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
2049,spr-event,43,NA,NA,FL,Female,Donald Trump,Yes,Yes,Some college,Yes,Republican,5b82247316aa4400016aa924,6723c66c951bc712c731aff1,APPROVED,Not Applicable,2024-10-31T18:03:43Z,2024-10-31T18:05:56Z,2024-11-01T02:27:58Z,2024-10-31T18:07:57Z,134,COHS0MZY,3817,English,Republican,43,Female,White,United States,United States,United States,English,No,Full-Time
1611,spr-event,39,NA,NA,MI,Male,Kamala Harris,Yes,Yes,4-year college degree,Yes,Independent,59add1735e7f4800010ef002,6723be417cc03fd8821f0f04,APPROVED,Not Applicable,2024-10-31T17:28:38Z,2024-10-31T17:30:03Z,2024-11-01T02:20:46Z,2024-10-31T17:30:06Z,86,COHS0MZY,2893,English,Independent,39,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
2516,cloze-event,41,Daily,NA,KS,Female,Donald Trump,Yes,Yes,Some college,Yes,Independent,608bfa04767191aa4d57bfd8,6723cd7c17918e320223cd60,APPROVED,Not Applicable,2024-10-31T18:33:38Z,2024-10-31T18:35:29Z,2024-11-01T02:22:10Z,2024-10-31T18:35:31Z,112,COHS0MZY,7316,English,Independent,41,Female,White,United States,United States,United States,English,No,Full-Time
1710,event-spr,26,Daily,NA,IL,Female,Kamala Harris,Yes,Yes,Professional degree,Yes,NA,65ce90640fc477060a80dbc7,6723c0b6c6d3c76771577b94,APPROVED,Not Applicable,2024-10-31T17:39:09Z,2024-10-31T17:42:47Z,2024-11-01T02:23:04Z,2024-10-31T17:45:35Z,219,COHS0MZY,905,English,Democrat,26,Female,Asian,United States,United States,United States,English,No,Part-Time
2795,event-maze,62,Daily,NA,NV,Male,Kamala Harris,Yes,Yes,High school graduate,Yes,Democrat,61536cd5842e5b40639fa99b,6723d85ac1a87fea696b2fa2,APPROVED,Not Applicable,2024-10-31T19:20:02Z,2024-10-31T19:23:56Z,2024-11-01T02:25:39Z,2024-10-31T19:24:25Z,235,COHS0MZY,2037,English,Democrat,62,Male,White,United States,United States,United States,English,No,Full-Time
2868,event-spr,67,Daily,NA,NY,Male,Donald Trump,Yes,Yes,2-year college degree,Yes,Independent,6633e281f08a156a04a3379d,6723df6ec24b8f4fe384a424,APPROVED,Not Applicable,2024-10-31T19:50:19Z,2024-10-31T19:53:02Z,2024-11-01T02:26:20Z,2024-10-31T19:55:59Z,163,COHS0MZY,862,English,Independent,67,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2130,spr-event,18,NA,NA,CA,Male,Kamala Harris,Yes,Yes,High school graduate,Yes,Independent,66f9d852f1639a2a27c53f68,6723c78ba7e15ee9cec8bf6a,APPROVED,Not Applicable,2024-10-31T18:08:18Z,2024-10-31T18:09:47Z,2024-11-01T02:28:40Z,2024-10-31T18:11:17Z,89,COHS0MZY,105,English,Independent,18,Male,Asian,United States,United States,United States,English,Yes,Other
2017,cloze-event,62,NA,NA,GA,Female,Kamala Harris,Yes,Yes,Professional degree,Yes,Democrat,64836981f87b85ab4b89dcf1,6723c5f512d35dc216835f15,APPROVED,Not Applicable,2024-10-31T18:01:45Z,2024-10-31T18:03:19Z,2024-11-01T02:19:03Z,2024-10-31T18:03:22Z,94,COHS0MZY,4842,English,Democrat,62,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
1569,event-maze,55,NA,NA,CA,Female,Donald Trump,Yes,Yes,4-year college degree,Yes,Republican,66ad23d8a04906952ccbe203,6723bcf3e060969b5bc2fb79,APPROVED,Not Applicable,2024-10-31T17:23:05Z,2024-10-31T17:26:00Z,2024-11-01T02:17:23Z,2024-10-31T17:26:21Z,176,COHS0MZY,502,English,Republican,55,Female,White,United States,United States,United States,English,No,Full-Time
2019,event-cloze,65,NA,NA,CO,Female,Donald Trump,Yes,Yes,4-year college degree,Yes,Republican,60eb1a7c95641da67ae7d611,6723c604cf071e6a8820e745,APPROVED,Not Applicable,2024-10-31T18:01:49Z,2024-10-31T18:04:22Z,2024-11-01T02:17:31Z,2024-10-31T18:04:23Z,153,COHS0MZY,6856,English,Republican,65,Female,White,United States,United States,United States,English,No,Part-Time
1415,maze-event,30,NA,NA,NJ,Male,Donald Trump,Yes,Yes,Less than high school,Yes,Republican,663e7e85449ebc055cb547f1,6723b10d293ff63f09d0cdbf,APPROVED,Not Applicable,2024-10-31T16:32:18Z,2024-10-31T16:34:58Z,2024-11-01T02:24:56Z,2024-10-31T16:36:18Z,161,COHS0MZY,548,English,Republican,30,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
1988,spr-event,26,NA,NA,NC,Female,Kamala Harris,Yes,Yes,4-year college degree,Yes,Independent,671fef4fbb7859f8518c4ab2,6723c5aa6ac1bf02bb63d925,APPROVED,Not Applicable,2024-10-31T18:00:16Z,2024-10-31T18:02:02Z,2024-11-01T02:27:08Z,2024-10-31T18:02:03Z,106,COHS0MZY,24,English,Independent,26,Female,White,United States,United States,United States,English,No,Full-Time
1733,event-cloze,51,NA,NA,WI,Female,Donald Trump,Yes,Yes,2-year college degree,Yes,Republican,6126ecc3ebef11936ed8bfcb,6723c14f98c090c81eed79bd,APPROVED,Not Applicable,2024-10-31T17:41:40Z,2024-10-31T17:42:56Z,2024-11-01T02:29:45Z,2024-10-31T17:45:55Z,77,COHS0MZY,7615,English,Republican,51,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2651,spr-event,61,Daily,NA,AL,Male,Donald Trump,Yes,Yes,High school graduate,Yes,Republican,610a151c96de07b15f28c8cb,6723d10438ced1074920e6e9,APPROVED,Not Applicable,2024-10-31T18:48:48Z,2024-10-31T18:51:33Z,2024-11-01T02:30:11Z,2024-10-31T18:52:12Z,165,COHS0MZY,3429,English,Republican,61,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2610,cloze-event,49,Daily,NA,CA,Male,Donald Trump,Yes,Yes,4-year college degree,Yes,Republican,602ae77119eacc1b925f81b3,6723cfa3e7f6b2d0cb1da83a,APPROVED,Not Applicable,2024-10-31T18:42:50Z,2024-10-31T18:45:06Z,2024-11-01T02:29:41Z,2024-10-31T18:45:41Z,136,COHS0MZY,500,English,Republican,49,Male,White,United States,United States,United States,English,No,Full-Time
2459,event-cloze,55,Daily,NA,MI,Female,Kamala Harris,Yes,Yes,4-year college degree,Yes,Independent,64d523f4ad7f5e602c479ad1,6723ccb3ba4c1cdd6b7c1dac,APPROVED,Not Applicable,2024-10-31T18:30:17Z,2024-10-31T18:31:58Z,2024-11-01T02:30:40Z,2024-10-31T18:32:41Z,102,COHS0MZY,694,English,Independent,55,Female,Black,United States,United States,United States,English,No,Full-Time
2031,maze-event,42,NA,NA,AZ,Female,Kamala Harris,Yes,Yes,2-year college degree,Yes,Independent,6533ed4d1f4d40995d982559,6723c628616899d8d7c093a1,APPROVED,Not Applicable,2024-10-31T18:02:20Z,2024-10-31T18:05:42Z,2024-11-01T02:21:44Z,2024-10-31T18:07:51Z,203,COHS0MZY,2060,English,Independent,42,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
1426,spr-event,28,NA,NA,IL,Female,Kamala Harris,Yes,Yes,4-year college degree,Yes,Democrat,6423819270683029b2481a4c,6723b1fde8b2188d2949830c,APPROVED,Not Applicable,2024-10-31T16:36:21Z,2024-10-31T16:38:57Z,2024-11-01T02:29:59Z,2024-10-31T16:38:58Z,156,COHS0MZY,1354,English,Democrat,28,Female,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking)
1820,cloze-event,34,NA,NA,OH,Male,Kamala Harris,Yes,Yes,4-year college degree,Yes,Republican,62f557535db76f7f4ab860c7,6723c2fa871fd2847a6971f2,APPROVED,Not Applicable,2024-10-31T17:48:57Z,2024-10-31T17:50:28Z,2024-11-01T02:25:07Z,2024-10-31T17:50:29Z,91,COHS0MZY,3827,"English, Spanish",Republican,34,Male,White,United States,United States,United States,English,No,Full-Time
1661,cloze-event,59,NA,NA,OR,Male,Kamala Harris,Yes,Yes,Some college,Yes,Democrat,6295270587394aac7ce600db,6723bf292fc5f98c3882b5e5,APPROVED,Not Applicable,2024-10-31T17:34:00Z,2024-10-31T17:35:59Z,2024-11-01T02:25:55Z,2024-10-31T17:37:22Z,120,COHS0MZY,3276,English,Independent,59,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2811,maze-event,61,Daily,NA,AZ,Female,Kamala Harris,Yes,Yes,2-year college degree,Yes,Independent,5b1f185488ee7400012b4b5c,6723d999d4fe61a9a82abacf,APPROVED,Not Applicable,2024-10-31T19:25:25Z,2024-10-31T19:28:52Z,2024-11-01T02:30:54Z,2024-10-31T19:28:54Z,208,COHS0MZY,3011,English,Independent,61,Female,White,United States,United States,United States,English,No,Full-Time
2464,event-cloze,60,Daily,NA,AZ,Male,Donald Trump,Yes,Yes,High school graduate,Yes,Democrat,612fa6644526903f736cf925,6723ccbaa657ab9e1b9210b9,APPROVED,Not Applicable,2024-10-31T18:30:27Z,2024-10-31T18:33:51Z,2024-11-01T02:31:22Z,2024-10-31T18:33:52Z,204,COHS0MZY,7298,English,Democrat,60,Male,White,United States,United States,United States,English,No,Full-Time
2086,maze-event,19,NA,NA,WI,Male,Donald Trump,Yes,Yes,Some college,Yes,Republican,663cfa07795619019d825ae6,6723c6f3f63d19852249bd4d,APPROVED,Not Applicable,2024-10-31T18:05:45Z,2024-10-31T18:07:49Z,2024-11-01T02:28:08Z,2024-10-31T18:08:25Z,124,NOCODE,986,English,Republican,19,Male,White,United States,United States,United States,English,Yes,Part-Time
2960,event-spr,23,Daily,NA,TN,Female,Kamala Harris,Yes,Yes,4-year college degree,Yes,Independent,61112c64f86b9a4c8ab91561,6723fbda700f5953fea4da5e,APPROVED,Not Applicable,2024-10-31T21:51:31Z,2024-10-31T21:54:18Z,2024-11-01T02:29:13Z,2024-10-31T21:54:20Z,167,COHS0MZY,1215,English,Independent,23,Female,White,United States,United States,United States,English,Yes,DATA_EXPIRED
2744,event-cloze,60,Daily,NA,TX,Female,Donald Trump,Yes,Yes,2-year college degree,Yes,Republican,6656019bbcdd22bc6736b43b,6723d44af70b661f20bab968,APPROVED,Not Applicable,2024-10-31T19:02:42Z,2024-10-31T19:04:46Z,2024-11-01T02:18:22Z,2024-10-31T19:05:16Z,125,COHS0MZY,369,English,Republican,63,Female,White,United States,United States,United States,English,No,Other
1744,event-cloze,19,NA,NA,GA,Male,Donald Trump,Yes,Yes,High school graduate,Yes,Republican,6654272fe3b6fb9341e1e2ef,6723c1788c08efadd8aeb431,APPROVED,Not Applicable,2024-10-31T17:42:21Z,2024-10-31T17:43:45Z,2024-11-01T02:28:36Z,2024-10-31T17:46:11Z,85,COHS0MZY,210,English,Independent,19,Male,White,United States,United States,United States,English,No,Other
1868,event-spr,57,NA,NA,MI,Male,Kamala Harris,Yes,Yes,4-year college degree,Yes,Democrat,58ac91c38bf22a00015b91b3,6723c40c7c4c3304aa18d329,APPROVED,Not Applicable,2024-10-31T17:53:20Z,2024-10-31T17:55:38Z,2024-11-01T02:31:12Z,2024-10-31T17:58:38Z,138,COHS0MZY,8285,English,Democrat,57,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
1640,cloze-event,26,NA,NA,CA,Male,Kamala Harris,Yes,Yes,4-year college degree,Yes,Independent,6616f043e7f45c6f53f08434,6723bf35ec0c98a1ff8de6b7,APPROVED,Not Applicable,2024-10-31T17:32:41Z,2024-10-31T17:33:46Z,2024-11-01T02:26:30Z,2024-10-31T17:35:09Z,65,COHS0MZY,653,English,Independent,26,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
2326,event-spr,49,Daily,NA,IN,Male,Kamala Harris,Yes,Yes,Some college,Yes,Democrat,66533024e61763d354bec627,6723ca5dc16ffebdae5780ae,APPROVED,Not Applicable,2024-10-31T18:20:24Z,2024-10-31T18:23:14Z,2024-11-01T02:24:14Z,2024-10-31T18:23:14Z,170,COHS0MZY,635,English,Democrat,49,Male,White,United States,United States,United States,English,No,Full-Time
2961,event-maze,19,Daily,NA,CA,Female,Kamala Harris,Yes,Yes,Some college,Yes,Independent,6564e143b65aad826f6cdf7a,6723fc26aa5ead5e4a9528ff,APPROVED,Not Applicable,2024-10-31T21:52:49Z,2024-10-31T21:54:44Z,2024-11-01T02:29:13Z,2024-10-31T21:54:47Z,116,COHS0MZY,1814,English,Independent,19,Female,Asian,United States,United States,United States,English,Yes,DATA_EXPIRED
2307,cloze-event,35,Daily,NA,FL,Female,Donald Trump,Yes,Yes,Some college,Yes,Independent,664fc88e589ceacc92930e9d,6723ca30eaab265c417a493d,APPROVED,Not Applicable,2024-10-31T18:19:34Z,2024-10-31T18:23:41Z,2024-11-01T02:27:59Z,2024-10-31T18:23:42Z,248,COHS0MZY,1053,English,Republican,35,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
1902,spr-event,34,NA,NA,CA,Male,Kamala Harris,Yes,No,4-year college degree,Yes,Democrat,65181c2f753b188afdddd2c4,6723c482cf071e6a8820e6d9,APPROVED,Not Applicable,2024-10-31T17:55:18Z,2024-10-31T17:56:50Z,2024-11-01T02:29:25Z,2024-10-31T18:00:30Z,93,COHS0MZY,2611,"English, Tagalog-Filipino",Democrat,34,Male,Asian,Philippines,United States,United States,Tagalog-Filipino,Yes,Full-Time
1914,spr-event,34,NA,NA,NY,Male,Kamala Harris,Yes,Yes,Some college,Yes,Republican,63d7b776a9923fe2a69d36bd,6723c4ca0dbc946a27a9cff5,APPROVED,Not Applicable,2024-10-31T17:56:32Z,2024-10-31T17:58:36Z,2024-11-01T02:26:39Z,2024-10-31T18:00:52Z,125,COHS0MZY,1998,English,Independent,34,Male,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
2002,event-cloze,57,NA,NA,TN,Female,Donald Trump,Yes,Yes,2-year college degree,Yes,Republican,6632404d369dbb28fc6bf5d5,6723c5621b861e2b39be5a3d,APPROVED,Not Applicable,2024-10-31T18:01:08Z,2024-10-31T18:03:44Z,2024-11-01T02:17:29Z,2024-10-31T18:03:45Z,156,COHS0MZY,894,English,Republican,57,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
1697,event-spr,33,NA,NA,IL,Male,Donald Trump,Yes,Yes,Some college,Yes,Republican,5de7ccc24b7cf973d7b05bfb,6723c065190f1b5731a4ab7b,APPROVED,Not Applicable,2024-10-31T17:37:46Z,2024-10-31T17:42:53Z,2024-11-01T02:25:06Z,2024-10-31T17:45:53Z,307,COHS0MZY,3843,English,Republican,33,Male,White,United States,United States,United States,English,No,Full-Time
2106,event-spr,22,NA,NA,KS,Male,Kamala Harris,Yes,Yes,Some college,Yes,Democrat,63f78bbc455f0d82027e1844,6723c743853f2c9097109ac5,APPROVED,Not Applicable,2024-10-31T18:07:03Z,2024-10-31T18:09:39Z,2024-11-01T02:28:39Z,2024-10-31T18:11:11Z,156,COHS0MZY,176,English,Independent,22,Male,Other,United States,United States,United States,English,No,Full-Time
1557,spr-event,38,NA,NA,KS,Male,Kamala Harris,Yes,Yes,4-year college degree,Yes,Democrat,5f38e87099a44d40b79e5009,6723bc59925cb02a5bf01fe4,APPROVED,Not Applicable,2024-10-31T17:20:31Z,2024-10-31T17:22:04Z,2024-11-01T02:23:18Z,2024-10-31T17:22:05Z,93,COHS0MZY,5556,English,Democrat,38,Male,White,United States,United States,United States,English,No,Full-Time
1995,event-maze,31,NA,NA,TX,Male,Kamala Harris,Yes,Yes,4-year college degree,Yes,Democrat,60b788ecd24b27bb39298936,6723c5bb05a481ac0db1c4d9,APPROVED,Not Applicable,2024-10-31T18:00:37Z,2024-10-31T18:03:13Z,2024-11-01T02:29:26Z,2024-10-31T18:03:14Z,157,COHS0MZY,2414,"English, German",Democrat,31,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
2924,cloze-event,68,Weekly,NA,NC,Female,Donald Trump,Yes,Yes,Some college,Yes,Independent,5eb2220339aaed38706d2ed5,6723e73968d5262e32f91425,APPROVED,Not Applicable,2024-10-31T20:23:32Z,2024-10-31T20:26:41Z,2024-11-01T02:31:02Z,2024-10-31T20:26:46Z,190,COHS0MZY,1142,English,Independent,68,Female,White,Germany,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
1615,spr-event,31,NA,NA,NH,Female,Kamala Harris,Yes,Yes,Professional degree,Yes,Democrat,66e1b32f8201541db7bf63f2,6723be5f5b9e13bc86bc57ca,APPROVED,Not Applicable,2024-10-31T17:29:08Z,2024-10-31T17:30:32Z,2024-11-01T02:26:57Z,2024-10-31T17:30:39Z,85,COHS0MZY,204,English,Independent,31,Female,White,United States,United States,United States,English,No,Full-Time
2488,cloze-event,64,Daily,NA,IA,Female,Donald Trump,Yes,Yes,2-year college degree,Yes,Independent,6691809035e52ca9b2b0f39a,6723cd0247530caee8316216,APPROVED,Not Applicable,2024-10-31T18:31:35Z,2024-10-31T18:35:15Z,2024-11-01T02:30:42Z,2024-10-31T18:35:16Z,221,COHS0MZY,725,English,Independent,64,Female,Mixed,United States,United States,United States,English,No,Other
1793,maze-event,36,NA,NA,WI,Male,Kamala Harris,Yes,Yes,4-year college degree,Yes,Independent,62891f0c151d0193dd342f81,6723c281a7e15ee9cec8bde5,APPROVED,Not Applicable,2024-10-31T17:46:46Z,2024-10-31T17:49:29Z,2024-11-01T02:20:56Z,2024-10-31T17:49:32Z,164,COHS0MZY,4870,English,Independent,35,Male,White,United States,United States,United States,English,No,Full-Time
